id,setid,long_ft,short_ft,row,col,block,dbh,year,site,name,misc_text_col1,misc_text_col2,misc_text_col3
1,1,9,9,1,1,1,5.6,2013,AZ7M,17XGA24,25%,1,0
2,1,9,9,2,1,1,3.2,2013,AZ7M,17XGA04,40%,1,0
3,1,9,9,3,1,1,8,2013,AZ7M,17XGA04,25%,2,0
4,1,9,9,4,1,1,4,2013,AZ7M,17XGA5,39%,2,0
5,1,9,9,5,1,1,5.8,2013,AZ7M,82XAA04,15%,1,0
6,1,9,9,6,1,1,5,2013,AZ7M,82XAA04,42%,1,0
7,1,9,9,7,1,1,8.7,2013,AZ7M,82XAA04,34%,3,0
8,1,9,9,8,1,1,0,2013,AZ7M,82XAA04,NA,0,0
9,1,9,9,9,1,1,0,2013,AZ7M,2XT4E04,NA,0,0
10,1,9,9,10,1,1,0,2013,AZ7M,2XT4E04,NA,0,0
11,1,9,9,11,1,1,0,2013,AZ7M,2XT4E04,NA,0,0
12,1,9,9,12,1,1,0,2013,AZ7M,2XT4E04,NA,0,0
13,1,9,9,13,1,1,8.7,2013,AZ7M,83XAA04,34%,4,0
14,1,9,9,14,1,1,9.8,2013,AZ7M,83XAA04,32%,3,0
15,1,9,9,15,1,1,9.4,2013,AZ7M,83XAA04,21%,3,0
16,1,9,9,16,1,1,8.9,2013,AZ7M,83XAA04,26%,2,0
17,1,9,9,17,1,1,6.3,2013,AZ7M,81XAA04,20%,2,0
18,1,9,9,18,1,1,9.3,2013,AZ7M,81XAA04,26%,2,0
19,1,9,9,19,1,1,7.9,2013,AZ7M,81XAA04,24%,3,0
20,1,9,9,20,1,1,4,2013,AZ7M,81XAA04,17%,1,0
21,1,9,9,21,1,1,0,2013,AZ7M,NM6,NA,NA,0
22,1,9,9,1,2,2,9.4,2013,AZ7M,80XAA04,28%,1,0
23,1,9,9,2,2,2,6.8,2013,AZ7M,80XAA04,28%,1,0
24,1,9,9,3,2,2,6.4,2013,AZ7M,80XAA04,26%,1,0
25,1,9,9,4,2,2,3,2013,AZ7M,80XAA04,15%,1,0
26,1,9,9,5,2,2,8,2013,AZ7M,84XAA04,28%,4,0
27,1,9,9,6,2,2,6,2013,AZ7M,84XAA04,23%,1,0
28,1,9,9,7,2,2,7.7,2013,AZ7M,84XAA04,16%,3,0
29,1,9,9,8,2,2,4.7,2013,AZ7M,84XAA04,28%,2,0
30,1,9,9,9,2,2,4.4,2013,AZ7M,18XAG04,31%,2,0
31,1,9,9,10,2,2,6,2013,AZ7M,18XAG04,23%,1,0
32,1,9,9,11,2,2,8.2,2013,AZ7M,18XAG04,22%,2,0
33,1,9,9,12,2,2,7.7,2013,AZ7M,18XAG04,17%,2,0
34,1,9,9,13,2,2,0,2013,AZ7M,81XAA04,NA,0,0
35,1,9,9,14,2,2,5.5,2013,AZ7M,81XAA04,43%,1,0
36,1,9,9,15,2,2,2.9,2013,AZ7M,81XAA04,7%,1,0
37,1,9,9,16,2,2,0,2013,AZ7M,81XAA04,NA,0,0
38,1,9,9,17,2,2,6.1,2013,AZ7M,80XAA04,24%,2,0
39,1,9,9,18,2,2,5.9,2013,AZ7M,80XAA04,19%,1,0
40,1,9,9,19,2,2,8.6,2013,AZ7M,80XAA04,10%,5,0
41,1,9,9,20,2,2,8,2013,AZ7M,80XAA04,38%,1,0
42,1,9,9,21,2,2,3.8,2013,AZ7M,NM6,21%,2,0
43,1,9,9,1,3,3,8.9,2013,AZ7M,83XAA04,45%,4,0
44,1,9,9,2,3,3,8.4,2013,AZ7M,83XAA04,8%,3,0
45,1,9,9,3,3,3,6.6,2013,AZ7M,83XAA04,15%,2,0
46,1,9,9,4,3,3,9.1,2013,AZ7M,83XAA04,10%,3,0
47,1,9,9,5,3,3,6,2013,AZ7M,1XTE04,12%,3,0
48,1,9,9,6,3,3,3.3,2013,AZ7M,1XTE04,0%,1,0
49,1,9,9,7,3,3,5,2013,AZ7M,1XTE04,7%,2,0
50,1,9,9,8,3,3,5.8,2013,AZ7M,1XTE04,0%,2,0
51,1,9,9,9,3,3,9.2,2013,AZ7M,80XAA04,12%,3,0
52,1,9,9,10,3,3,4.9,2013,AZ7M,80XAA04,13%,1,0
53,1,9,9,11,3,3,0,2013,AZ7M,80XAA04,NA,0,0
54,1,9,9,12,3,3,10.1,2013,AZ7M,80XAA04,15%,2,0
55,1,9,9,13,3,3,7.1,2013,AZ7M,82XAA04,29%,3,0
56,1,9,9,14,3,3,7.3,2013,AZ7M,82XAA04,18%,2,0
57,1,9,9,15,3,3,6.2,2013,AZ7M,82XAA04,25%,2,0
58,1,9,9,16,3,3,6.2,2013,AZ7M,82XAA04,0%,1,0
59,1,9,9,17,3,3,7.5,2013,AZ7M,83XAA04,11%,2,0
60,1,9,9,18,3,3,6.5,2013,AZ7M,83XAA04,3%,1,0
61,1,9,9,19,3,3,5,2013,AZ7M,83XAA04,9%,1,0
62,1,9,9,20,3,3,7.4,2013,AZ7M,83XAA04,26%,2,0
63,1,9,9,21,3,3,8.8,2013,AZ7M,NM6,6%,3,2
64,1,9,9,1,4,4,0,2013,AZ7M,85XAA04,NA,0,0
65,1,9,9,2,4,4,4.4,2013,AZ7M,85XAA04,10%,1,0
66,1,9,9,3,4,4,0,2013,AZ7M,85XAA04,NA,0,0
67,1,9,9,4,4,4,0,2013,AZ7M,85XAA04,NA,0,0
68,1,9,9,5,4,4,6.3,2013,AZ7M,18XAG04,5%,2,0
69,1,9,9,6,4,4,5.6,2013,AZ7M,18XAG04,0%,1,0
70,1,9,9,7,4,4,3.6,2013,AZ7M,18XAG04,0%,2,0
71,1,9,9,8,4,4,6.6,2013,AZ7M,18XAG04,7%,2,0
72,1,9,9,9,4,4,1.8,2013,AZ7M,85XAA04,0%,1,0
73,1,9,9,10,4,4,2.7,2013,AZ7M,85XAA04,0%,1,0
74,1,9,9,11,4,4,0,2013,AZ7M,85XAA04,NA,0,0
75,1,9,9,12,4,4,0,2013,AZ7M,85XAA04,NA,0,0
76,1,9,9,13,4,4,5.1,2013,AZ7M,84XAA04,15%,2,0
77,1,9,9,14,4,4,0,2013,AZ7M,84XAA04,NA,0,0
78,1,9,9,15,4,4,7.1,2013,AZ7M,84XAA04,9%,1,0
79,1,9,9,16,4,4,7.7,2013,AZ7M,84XAA04,4%,3,0
80,1,9,9,17,4,4,3.5,2013,AZ7M,82XAA04,0%,1,0
81,1,9,9,18,4,4,8.4,2013,AZ7M,82XAA04,24%,3,0
82,1,9,9,19,4,4,6.1,2013,AZ7M,82XAA04,10%,2,0
83,1,9,9,20,4,4,5.7,2013,AZ7M,82XAA04,0%,3,0
84,1,9,9,21,4,4,7.7,2013,AZ7M,NM6,20%,2,2
85,1,9,9,1,5,5,2.7,2013,AZ7M,81XAA04,0%,2,0
86,1,9,9,2,5,5,6.9,2013,AZ7M,81XAA04,6%,1,0
87,1,9,9,3,5,5,4.8,2013,AZ7M,81XAA04,4%,1,0
88,1,9,9,4,5,5,10.2,2013,AZ7M,81XAA04,7%,2,0
89,1,9,9,5,5,5,0,2013,AZ7M,2XT4E04,NA,0,0
90,1,9,9,6,5,5,0,2013,AZ7M,2XT4E04,NA,0,0
91,1,9,9,7,5,5,0,2013,AZ7M,2XT4E04,NA,0,0
92,1,9,9,8,5,5,0,2013,AZ7M,2XT4E04,NA,0,0
93,1,9,9,9,5,5,4.8,2013,AZ7M,84XAA04,9%,1,0
94,1,9,9,10,5,5,4.3,2013,AZ7M,84XAA04,15%,2,0
95,1,9,9,11,5,5,9.7,2013,AZ7M,84XAA04,28%,2,0
96,1,9,9,12,5,5,8.3,2013,AZ7M,84XAA04,37%,1,0
97,1,9,9,13,5,5,2.9,2013,AZ7M,17XGA04,7%,1,0
98,1,9,9,14,5,5,5.1,2013,AZ7M,17XGA04,6%,2,0
99,1,9,9,15,5,5,6.7,2013,AZ7M,17XGA04,0%,1,0
100,1,9,9,16,5,5,5,2013,AZ7M,17XGA04,2%,2,0
101,1,9,9,17,5,5,0,2013,AZ7M,85XAA04,NA,0,0
102,1,9,9,18,5,5,3.7,2013,AZ7M,85XAA04,0%,1,0
103,1,9,9,19,5,5,1.9,2013,AZ7M,85XAA04,0%,1,0
104,1,9,9,20,5,5,0,2013,AZ7M,85XAA04,NA,0,0
105,1,9,9,21,5,5,6.9,2013,AZ7M,NM6,4%,2,2
106,1,9,9,1,6,6,9.2,2013,AZ7M,81XAA04,5%,2,0
107,1,9,9,2,6,6,6.7,2013,AZ7M,81XAA04,0%,1,0
108,1,9,9,3,6,6,7.5,2013,AZ7M,81XAA04,56%,1,0
109,1,9,9,4,6,6,0,2013,AZ7M,81XAA04,NA,0,0
110,1,9,9,5,6,6,5.7,2013,AZ7M,82XAA04,4%,1,0
111,1,9,9,6,6,6,7.9,2013,AZ7M,82XAA04,3%,2,0
112,1,9,9,7,6,6,6.9,2013,AZ7M,82XAA04,8%,3,0
113,1,9,9,8,6,6,6.1,2013,AZ7M,82XAA04,34%,2,0
114,1,9,9,9,6,6,2.5,2013,AZ7M,18XAG04,0%,1,0
115,1,9,9,10,6,6,7.2,2013,AZ7M,18XAG04,15%,2,0
116,1,9,9,11,6,6,1.3,2013,AZ7M,18XAG04,40%,2,0
117,1,9,9,12,6,6,5.7,2013,AZ7M,18XAG04,25%,1,0
118,1,9,9,13,6,6,0,2013,AZ7M,1XTE04,NA,0,0
119,1,9,9,14,6,6,0,2013,AZ7M,1XTE04,NA,0,0
120,1,9,9,15,6,6,0,2013,AZ7M,1XTE04,NA,0,0
121,1,9,9,16,6,6,2.9,2013,AZ7M,1XTE04,0%,1,0
122,1,9,9,17,6,6,4.3,2013,AZ7M,82XAA04,0%,2,0
123,1,9,9,18,6,6,6.8,2013,AZ7M,82XAA04,25%,2,0
124,1,9,9,19,6,6,6.1,2013,AZ7M,82XAA04,19%,1,0
125,1,9,9,20,6,6,7,2013,AZ7M,82XAA04,11%,2,0
126,1,9,9,21,6,6,7.5,2013,AZ7M,NM6,4%,2,2
127,1,9,9,1,7,7,8.5,2013,AZ7M,83XAA04,34%,2,0
128,1,9,9,2,7,7,8.1,2013,AZ7M,83XAA04,11%,2,0
129,1,9,9,3,7,7,7.4,2013,AZ7M,83XAA04,30%,1,0
130,1,9,9,4,7,7,8.2,2013,AZ7M,83XAA04,11%,1,0
131,1,9,9,5,7,7,0,2013,AZ7M,2XT4E04,NA,0,0
132,1,9,9,6,7,7,0,2013,AZ7M,2XT4E04,NA,0,0
133,1,9,9,7,7,7,3.9,2013,AZ7M,2XT4E04,17%,1,0
134,1,9,9,8,7,7,3,2013,AZ7M,2XT4E04,0%,3,0
135,1,9,9,9,7,7,4.7,2013,AZ7M,17XGA04,0%,2,0
136,1,9,9,10,7,7,3.9,2013,AZ7M,17XGA04,0%,1,0
137,1,9,9,11,7,7,5.9,2013,AZ7M,17XGA04,10%,2,0
138,1,9,9,12,7,7,0,2013,AZ7M,17XGA04,NA,0,0
139,1,9,9,13,7,7,8.9,2013,AZ7M,83XAA04,12%,2,0
140,1,9,9,14,7,7,7.5,2013,AZ7M,83XAA04,9%,2,0
141,1,9,9,15,7,7,8.2,2013,AZ7M,83XAA04,20%,2,0
142,1,9,9,16,7,7,9.9,2013,AZ7M,83XAA04,25%,2,0
143,1,9,9,17,7,7,0,2013,AZ7M,81XAA04,NA,0,0
144,1,9,9,18,7,7,5,2013,AZ7M,81XAA04,9%,1,0
145,1,9,9,19,7,7,4.5,2013,AZ7M,81XAA04,0%,2,0
146,1,9,9,20,7,7,8,2013,AZ7M,81XAA04,16%,2,0
147,1,9,9,21,7,7,3.3,2013,AZ7M,85XAA04,13%,1,0
148,1,9,9,1,8,8,2.4,2013,AZ7M,1XTE04,0%,1,2
149,1,9,9,2,8,8,0,2013,AZ7M,1XTE04,NA,0,0
150,1,9,9,3,8,8,1.5,2013,AZ7M,1XTE04,0%,1,0
151,1,9,9,4,8,8,2.4,2013,AZ7M,1XTE04,0%,1,0
152,1,9,9,5,8,8,6,2013,AZ7M,18XAG04,11%,1,0
153,1,9,9,6,8,8,2.6,2013,AZ7M,18XAG04,0%,1,0
154,1,9,9,7,8,8,2.2,2013,AZ7M,18XAG04,0%,1,0
155,1,9,9,8,8,8,5.3,2013,AZ7M,18XAG04,0%,3,0
156,1,9,9,9,8,8,7.3,2013,AZ7M,82XAA04,20%,3,0
157,1,9,9,10,8,8,5.7,2013,AZ7M,82XAA04,4%,1,0
158,1,9,9,11,8,8,7.1,2013,AZ7M,82XAA04,6%,2,0
159,1,9,9,12,8,8,5.9,2013,AZ7M,82XAA04,11%,1,0
160,1,9,9,13,8,8,6.5,2013,AZ7M,81XAA04,17%,2,0
161,1,9,9,14,8,8,5.7,2013,AZ7M,81XAA04,20%,1,0
162,1,9,9,15,8,8,0,2013,AZ7M,81XAA04,NA,0,0
163,1,9,9,16,8,8,3.5,2013,AZ7M,81XAA04,0%,1,0
164,1,9,9,17,8,8,6.1,2013,AZ7M,84XAA04,15%,1,0
165,1,9,9,18,8,8,6.6,2013,AZ7M,84XAA04,13%,1,0
166,1,9,9,19,8,8,0,2013,AZ7M,84XAA04,NA,0,0
167,1,9,9,20,8,8,4.5,2013,AZ7M,84XAA04,20%,1,0
168,1,9,9,21,8,8,3.1,2013,AZ7M,85XAA04,0%,1,0
169,1,9,9,1,9,9,0,2013,AZ7M,85XAA04,NA,0,0
170,1,9,9,2,9,9,0,2013,AZ7M,85XAA04,NA,0,0
171,1,9,9,3,9,9,0,2013,AZ7M,85XAA04,NA,0,0
172,1,9,9,4,9,9,0,2013,AZ7M,85XAA04,NA,0,0
173,1,9,9,5,9,9,8.6,2013,AZ7M,80XAA04,22%,1,0
174,1,9,9,6,9,9,8.7,2013,AZ7M,80XAA04,21%,1,0
175,1,9,9,7,9,9,7.5,2013,AZ7M,80XAA04,9%,1,0
176,1,9,9,8,9,9,9.3,2013,AZ7M,80XAA04,15%,2,0
177,1,9,9,9,9,9,5,2013,AZ7M,84XAA04,8%,2,0
178,1,9,9,10,9,9,7.2,2013,AZ7M,84XAA04,23%,2,0
179,1,9,9,11,9,9,3.4,2013,AZ7M,84XAA04,0%,2,0
180,1,9,9,12,9,9,4,2013,AZ7M,84XAA04,5%,1,0
181,1,9,9,13,9,9,7.2,2013,AZ7M,80XAA04,20%,2,0
182,1,9,9,14,9,9,6.8,2013,AZ7M,80XAA04,20%,1,0
183,1,9,9,15,9,9,6.6,2013,AZ7M,80XAA04,9%,3,0
184,1,9,9,16,9,9,3.9,2013,AZ7M,80XAA04,5%,1,0
185,1,9,9,17,9,9,8.4,2013,AZ7M,83XAA04,24%,2,0
186,1,9,9,18,9,9,5.1,2013,AZ7M,83XAA04,0%,4,0
187,1,9,9,19,9,9,7.8,2013,AZ7M,83XAA04,19%,2,0
188,1,9,9,20,9,9,10.6,2013,AZ7M,83XAA04,15%,5,0
189,1,9,9,21,9,9,2.2,2013,AZ7M,85XAA04,10%,1,0
190,1,9,9,1,10,10,9.3,2013,AZ7M,84XAA04,25%,2,0
191,1,9,9,2,10,10,0,2013,AZ7M,84XAA04,NA,0,0
192,1,9,9,3,10,10,5.4,2013,AZ7M,84XAA04,8%,1,0
193,1,9,9,4,10,10,9,2013,AZ7M,84XAA04,23%,3,0
194,1,9,9,5,10,10,4.8,2013,AZ7M,17XGA04,3%,3,0
195,1,9,9,6,10,10,3.7,2013,AZ7M,17XGA04,0%,1,0
196,1,9,9,7,10,10,4.6,2013,AZ7M,17XGA04,4%,2,0
197,1,9,9,8,10,10,3,2013,AZ7M,17XGA04,0%,2,0
198,1,9,9,9,10,10,3.6,2013,AZ7M,2XT4E04,0%,2,0
199,1,9,9,10,10,10,0,2013,AZ7M,2XT4E04,NA,0,0
200,1,9,9,11,10,10,4,2013,AZ7M,2XT4E04,4%,2,0
201,1,9,9,12,10,10,0,2013,AZ7M,2XT4E04,NA,0,0
202,1,9,9,13,10,10,2,2013,AZ7M,85XAA04,0%,1,0
203,1,9,9,14,10,10,0,2013,AZ7M,85XAA04,NA,0,0
204,1,9,9,15,10,10,0,2013,AZ7M,85XAA04,NA,0,0
205,1,9,9,16,10,10,0,2013,AZ7M,85XAA04,NA,0,0
206,1,9,9,17,10,10,7.9,2013,AZ7M,80XAA04,31%,1,0
207,1,9,9,18,10,10,0,2013,AZ7M,80XAA04,NA,0,0
208,1,9,9,19,10,10,5.8,2013,AZ7M,80XAA04,0%,1,0
209,1,9,9,20,10,10,3.8,2013,AZ7M,80XAA04,13%,2,0
210,1,9,9,21,10,10,0,2013,AZ7M,85XAA04,NA,NA,0
211,1,9,9,1,11,11,5.4,2013,AZ7M,NM6,0%,2,2
212,1,9,9,2,11,11,7.8,2013,AZ7M,NM6,14%,1,2
213,1,9,9,3,11,11,7.4,2013,AZ7M,NM6,0%,1,2
214,1,9,9,4,11,11,5.3,2013,AZ7M,NM6,17%,1,2
215,1,9,9,5,11,11,6.5,2013,AZ7M,NM6,21%,1,2
216,1,9,9,6,11,11,6.1,2013,AZ7M,NM6,23%,1,2
217,1,9,9,7,11,11,6.7,2013,AZ7M,NM6,29%,1,2
218,1,9,9,8,11,11,9.2,2013,AZ7M,NM6,7%,2,2
219,1,9,9,9,11,11,0,2013,AZ7M,NM6,NA,0,0
220,1,9,9,10,11,11,7.6,2013,AZ7M,NM6,22%,2,2
221,1,9,9,11,11,11,7.7,2013,AZ7M,NM6,32%,1,2
222,1,9,9,12,11,11,8.3,2013,AZ7M,NM6,13%,1,0
223,1,9,9,13,11,11,4.4,2013,AZ7M,NM6,0%,1,2
224,1,9,9,14,11,11,3.6,2013,AZ7M,NM6,12%,1,0
225,1,9,9,15,11,11,5.5,2013,AZ7M,NM6,4%,1,2
226,1,9,9,16,11,11,6.2,2013,AZ7M,NM6,14%,1,2
227,1,9,9,17,11,11,7.3,2013,AZ7M,NM6,12%,1,2
228,1,9,9,18,11,11,6.4,2013,AZ7M,NM6,0%,1,2
229,1,9,9,19,11,11,6.2,2013,AZ7M,NM6,14%,1,2
230,1,9,9,20,11,11,5.9,2013,AZ7M,NM6,24%,1,2
231,1,9,9,21,11,11,6.6,2013,AZ7M,NM6,21%,1,2
232,1,9,9,1,12,12,8.3,2013,AZ7M,NM6,8%,4,2
233,1,9,9,2,12,12,8.2,2013,AZ7M,NM6,30%,1,2
234,1,9,9,3,12,12,6.4,2013,AZ7M,NM6,3%,2,2
235,1,9,9,4,12,12,6.4,2013,AZ7M,NM6,22%,1,2
236,1,9,9,5,12,12,7.6,2013,AZ7M,NM6,37%,1,2
237,1,9,9,6,12,12,8.3,2013,AZ7M,NM6,0%,1,2
238,1,9,9,7,12,12,8.4,2013,AZ7M,NM6,5%,1,2
239,1,9,9,8,12,12,8.4,2013,AZ7M,NM6,57%,1,2
240,1,9,9,9,12,12,7.3,2013,AZ7M,NM6,26%,1,2
241,1,9,9,10,12,12,4.2,2013,AZ7M,NM6,29%,1,2
242,1,9,9,11,12,12,8.3,2013,AZ7M,NM6,16%,1,2
243,1,9,9,12,12,12,4.6,2013,AZ7M,NM6,20%,1,2
244,1,9,9,13,12,12,3.2,2013,AZ7M,NM6,14%,1,2
245,1,9,9,14,12,12,7.3,2013,AZ7M,NM6,16%,3,2
246,1,9,9,15,12,12,6.2,2013,AZ7M,NM6,27%,1,2
247,1,9,9,16,12,12,5.5,2013,AZ7M,NM6,26%,1,0
248,1,9,9,17,12,12,5.1,2013,AZ7M,NM6,21%,1,2
249,1,9,9,18,12,12,6.3,2013,AZ7M,NM6,8%,4,2
250,1,9,9,19,12,12,5.3,2013,AZ7M,NM6,30%,1,2
251,1,9,9,20,12,12,8.9,2013,AZ7M,NM6,3%,2,2
252,1,9,9,21,12,12,8.1,2013,AZ7M,NM6,20%,1,2
253,2,9,9,1,1,1,5,2012,AZ7M,17XGA24,25%,1,0
254,2,9,9,2,1,1,2.7,2012,AZ7M,17XGA04,40%,1,0
255,2,9,9,3,1,1,7.2,2012,AZ7M,17XGA04,25%,2,0
256,2,9,9,4,1,1,3.4,2012,AZ7M,17XGA5,39%,2,0
257,2,9,9,5,1,1,5.4,2012,AZ7M,82XAA04,15%,1,0
258,2,9,9,6,1,1,4.2,2012,AZ7M,82XAA04,42%,1,0
259,2,9,9,7,1,1,7.5,2012,AZ7M,82XAA04,34%,3,0
260,2,9,9,8,1,1,0,2012,AZ7M,82XAA04,NA,0,0
261,2,9,9,9,1,1,0,2012,AZ7M,2XT4E04,NA,0,0
262,2,9,9,10,1,1,0,2012,AZ7M,2XT4E04,NA,0,0
263,2,9,9,11,1,1,0,2012,AZ7M,2XT4E04,NA,0,0
264,2,9,9,12,1,1,0,2012,AZ7M,2XT4E04,NA,0,0
265,2,9,9,13,1,1,7.5,2012,AZ7M,83XAA04,34%,4,0
266,2,9,9,14,1,1,8.5,2012,AZ7M,83XAA04,32%,3,0
267,2,9,9,15,1,1,8.5,2012,AZ7M,83XAA04,21%,3,0
268,2,9,9,16,1,1,7.9,2012,AZ7M,83XAA04,26%,2,0
269,2,9,9,17,1,1,5.7,2012,AZ7M,81XAA04,20%,2,0
270,2,9,9,18,1,1,8.3,2012,AZ7M,81XAA04,26%,2,0
271,2,9,9,19,1,1,7.1,2012,AZ7M,81XAA04,24%,3,0
272,2,9,9,20,1,1,3.7,2012,AZ7M,81XAA04,17%,1,0
273,2,9,9,21,1,1,0,2012,AZ7M,NM6,NA,NA,0
274,2,9,9,1,2,2,8.3,2012,AZ7M,80XAA04,28%,1,0
275,2,9,9,2,2,2,6,2012,AZ7M,80XAA04,28%,1,0
276,2,9,9,3,2,2,5.7,2012,AZ7M,80XAA04,26%,1,0
277,2,9,9,4,2,2,2.8,2012,AZ7M,80XAA04,15%,1,0
278,2,9,9,5,2,2,6.9,2012,AZ7M,84XAA04,28%,4,0
279,2,9,9,6,2,2,5.4,2012,AZ7M,84XAA04,23%,1,0
280,2,9,9,7,2,2,6.6,2012,AZ7M,84XAA04,16%,3,0
281,2,9,9,8,2,2,4.2,2012,AZ7M,84XAA04,28%,2,0
282,2,9,9,9,2,2,3.9,2012,AZ7M,18XAG04,31%,2,0
283,2,9,9,10,2,2,5.4,2012,AZ7M,18XAG04,23%,1,0
284,2,9,9,11,2,2,7.4,2012,AZ7M,18XAG04,22%,2,0
285,2,9,9,12,2,2,7.1,2012,AZ7M,18XAG04,17%,2,0
286,2,9,9,13,2,2,0,2012,AZ7M,81XAA04,NA,0,0
287,2,9,9,14,2,2,4.6,2012,AZ7M,81XAA04,43%,1,0
288,2,9,9,15,2,2,2.8,2012,AZ7M,81XAA04,7%,1,0
289,2,9,9,16,2,2,0,2012,AZ7M,81XAA04,NA,0,0
290,2,9,9,17,2,2,5.5,2012,AZ7M,80XAA04,24%,2,0
291,2,9,9,18,2,2,5.4,2012,AZ7M,80XAA04,19%,1,0
292,2,9,9,19,2,2,8.2,2012,AZ7M,80XAA04,10%,5,0
293,2,9,9,20,2,2,6.8,2012,AZ7M,80XAA04,38%,1,0
294,2,9,9,21,2,2,3.4,2012,AZ7M,NM6,21%,2,0
295,2,9,9,1,3,3,7.5,2012,AZ7M,83XAA04,45%,4,0
296,2,9,9,2,3,3,8.1,2012,AZ7M,83XAA04,8%,3,0
297,2,9,9,3,3,3,6.2,2012,AZ7M,83XAA04,15%,2,0
298,2,9,9,4,3,3,8.6,2012,AZ7M,83XAA04,10%,3,0
299,2,9,9,5,3,3,4.2,2012,AZ7M,1XTE04,12%,3,0
300,2,9,9,6,3,3,3.3,2012,AZ7M,1XTE04,0%,1,0
301,2,9,9,7,3,3,4.8,2012,AZ7M,1XTE04,7%,2,0
302,2,9,9,8,3,3,5.8,2012,AZ7M,1XTE04,0%,2,0
303,2,9,9,9,3,3,8.6,2012,AZ7M,80XAA04,12%,3,0
304,2,9,9,10,3,3,4.6,2012,AZ7M,80XAA04,13%,1,0
305,2,9,9,11,3,3,0,2012,AZ7M,80XAA04,NA,0,0
306,2,9,9,12,3,3,9.4,2012,AZ7M,80XAA04,15%,2,0
307,2,9,9,13,3,3,6.2,2012,AZ7M,82XAA04,29%,3,0
308,2,9,9,14,3,3,6.7,2012,AZ7M,82XAA04,18%,2,0
309,2,9,9,15,3,3,5.6,2012,AZ7M,82XAA04,25%,2,0
310,2,9,9,16,3,3,6.2,2012,AZ7M,82XAA04,0%,1,0
311,2,9,9,17,3,3,7.1,2012,AZ7M,83XAA04,11%,2,0
312,2,9,9,18,3,3,6.4,2012,AZ7M,83XAA04,3%,1,0
313,2,9,9,19,3,3,4.8,2012,AZ7M,83XAA04,9%,1,0
314,2,9,9,20,3,3,6.6,2012,AZ7M,83XAA04,26%,2,0
315,2,9,9,21,3,3,8.5,2012,AZ7M,NM6,6%,3,2
316,2,9,9,1,4,4,0,2012,AZ7M,85XAA04,NA,0,0
317,2,9,9,2,4,4,4.2,2012,AZ7M,85XAA04,10%,1,0
318,2,9,9,3,4,4,0,2012,AZ7M,85XAA04,NA,0,0
319,2,9,9,4,4,4,0,2012,AZ7M,85XAA04,NA,0,0
320,2,9,9,5,4,4,6.2,2012,AZ7M,18XAG04,5%,2,0
321,2,9,9,6,4,4,5.6,2012,AZ7M,18XAG04,0%,1,0
322,2,9,9,7,4,4,3.6,2012,AZ7M,18XAG04,0%,2,0
323,2,9,9,8,4,4,6.4,2012,AZ7M,18XAG04,7%,2,0
324,2,9,9,9,4,4,1.8,2012,AZ7M,85XAA04,0%,1,0
325,2,9,9,10,4,4,2.7,2012,AZ7M,85XAA04,0%,1,0
326,2,9,9,11,4,4,0,2012,AZ7M,85XAA04,NA,0,0
327,2,9,9,12,4,4,0,2012,AZ7M,85XAA04,NA,0,0
328,2,9,9,13,4,4,4.7,2012,AZ7M,84XAA04,15%,2,0
329,2,9,9,14,4,4,0,2012,AZ7M,84XAA04,NA,0,0
330,2,9,9,15,4,4,6.8,2012,AZ7M,84XAA04,9%,1,0
331,2,9,9,16,4,4,7.6,2012,AZ7M,84XAA04,4%,3,0
332,2,9,9,17,4,4,3.5,2012,AZ7M,82XAA04,0%,1,0
333,2,9,9,18,4,4,7.6,2012,AZ7M,82XAA04,24%,3,0
334,2,9,9,19,4,4,5.9,2012,AZ7M,82XAA04,10%,2,0
335,2,9,9,20,4,4,5.7,2012,AZ7M,82XAA04,0%,3,0
336,2,9,9,21,4,4,7,2012,AZ7M,NM6,20%,2,2
337,2,9,9,1,5,5,2.7,2012,AZ7M,81XAA04,0%,2,0
338,2,9,9,2,5,5,6.7,2012,AZ7M,81XAA04,6%,1,0
339,2,9,9,3,5,5,4.7,2012,AZ7M,81XAA04,4%,1,0
340,2,9,9,4,5,5,9.8,2012,AZ7M,81XAA04,7%,2,0
341,2,9,9,5,5,5,0,2012,AZ7M,2XT4E04,NA,0,0
342,2,9,9,6,5,5,0,2012,AZ7M,2XT4E04,NA,0,0
343,2,9,9,7,5,5,0,2012,AZ7M,2XT4E04,NA,0,0
344,2,9,9,8,5,5,0,2012,AZ7M,2XT4E04,NA,0,0
345,2,9,9,9,5,5,4.6,2012,AZ7M,84XAA04,9%,1,0
346,2,9,9,10,5,5,4,2012,AZ7M,84XAA04,15%,2,0
347,2,9,9,11,5,5,8.6,2012,AZ7M,84XAA04,28%,2,0
348,2,9,9,12,5,5,7.1,2012,AZ7M,84XAA04,37%,1,0
349,2,9,9,13,5,5,2.8,2012,AZ7M,17XGA04,7%,1,0
350,2,9,9,14,5,5,5,2012,AZ7M,17XGA04,6%,2,0
351,2,9,9,15,5,5,6.7,2012,AZ7M,17XGA04,0%,1,0
352,2,9,9,16,5,5,4.9,2012,AZ7M,17XGA04,2%,2,0
353,2,9,9,17,5,5,0,2012,AZ7M,85XAA04,NA,0,0
354,2,9,9,18,5,5,3.7,2012,AZ7M,85XAA04,0%,1,0
355,2,9,9,19,5,5,1.9,2012,AZ7M,85XAA04,0%,1,0
