id,setid,long_ft,short_ft,row,col,block,dbh,year,site,name,plot,ibap,iba,ibamai,batot,ht,stms,Canker
1011,5,9,9,3,1,1,3.7,2009,U07m,17XGA04,1,59%,0.027,0.015,0.074,NA,NA,NA
1012,5,9,9,4,1,1,2.2,2009,U07m,17XGA04,1,52%,0.009,0.005,0.025,NA,NA,NA
1013,5,9,9,5,1,1,3,2009,U07m,82XAA04,2,44%,0.015,0.01,0.049,NA,NA,NA
1014,5,9,9,6,1,1,2.4,2009,U07m,82XAA04,2,78%,0.014,0.006,0.031,NA,NA,NA
1015,5,9,9,7,1,1,4.5,2009,U07m,82XAA04,2,58%,0.041,0.022,0.111,NA,NA,NA
1016,5,9,9,8,1,1,1.3,2009,U07m,82XAA04,2,0%,0,0.002,0.009,NA,NA,NA
1017,5,9,9,9,1,4,0,2009,U07m,2XT4E04,3,NA,NA,NA,NA,NA,NA,NA
1018,5,9,9,10,1,4,0,2009,U07m,2XT4E04,3,NA,NA,NA,NA,NA,NA,NA
1019,5,9,9,11,1,4,0,2009,U07m,2XT4E04,3,NA,NA,NA,NA,NA,NA,NA
1020,5,9,9,12,1,4,0,2009,U07m,2XT4E04,3,NA,NA,NA,NA,NA,NA,NA
1021,5,9,9,13,1,4,5.1,2009,U07m,83XAA04,4,49%,0.046,0.028,0.139,NA,NA,NA
1022,5,9,9,14,1,4,5.2,2009,U07m,83XAA04,4,66%,0.059,0.03,0.15,NA,NA,NA
1023,5,9,9,15,1,4,5.8,2009,U07m,83XAA04,4,38%,0.05,0.037,0.183,NA,NA,NA
1024,5,9,9,16,1,4,4.7,2009,U07m,83XAA04,4,84%,0.056,0.025,0.123,NA,NA,NA
1025,5,9,9,17,1,5,3.9,2009,U07m,81XAA04,5,40%,0.024,0.017,0.084,NA,NA,NA
1026,5,9,9,18,1,5,5.1,2009,U07m,81XAA04,5,42%,0.043,0.029,0.144,NA,NA,NA
1027,5,9,9,19,1,5,4.7,2009,U07m,81XAA04,5,44%,0.036,0.024,0.118,NA,NA,NA
1028,5,9,9,20,1,5,2.4,2009,U07m,81XAA04,5,0%,0,0.006,0.031,NA,NA,NA
1029,5,9,9,21,1,NA,0,2009,U07m,NA,NA,NA,NA,NA,NA,NA,NA,NA
1030,5,9,9,1,2,1,5.3,2009,U07m,80XAA04,10,76%,0.066,0.031,0.153,NA,NA,NA
1031,5,9,9,2,2,1,3.3,2009,U07m,80XAA04,10,74%,0.025,0.012,0.059,NA,NA,NA
1032,5,9,9,3,2,1,3.4,2009,U07m,80XAA04,10,59%,0.023,0.013,0.063,NA,NA,NA
1033,5,9,9,4,2,1,2.1,2009,U07m,80XAA04,10,53%,0.008,0.005,0.024,NA,NA,NA
1034,5,9,9,5,2,1,4.4,2009,U07m,84XAA04,9,59%,0.038,0.021,0.104,NA,NA,NA
1035,5,9,9,6,2,1,4.2,2009,U07m,84XAA04,9,41%,0.029,0.02,0.098,NA,NA,NA
1036,5,9,9,7,2,1,4.9,2009,U07m,84XAA04,9,49%,0.042,0.026,0.129,NA,NA,NA
1037,5,9,9,8,2,1,2.9,2009,U07m,84XAA04,9,113%,0.024,0.009,0.046,NA,NA,NA
1038,5,9,9,9,2,4,2.6,2009,U07m,18XAG04,8,59%,0.014,0.008,0.038,NA,NA,NA
1039,5,9,9,10,2,4,3.3,2009,U07m,18XAG04,8,49%,0.02,0.012,0.059,NA,NA,NA
1040,5,9,9,11,2,4,4.3,2009,U07m,18XAG04,8,48%,0.033,0.02,0.102,NA,NA,NA
1041,5,9,9,12,2,4,4.6,2009,U07m,18XAG04,8,25%,0.023,0.023,0.115,NA,NA,NA
1042,5,9,9,13,2,4,0,2009,U07m,81XAA04,7,NA,NA,NA,NA,NA,NA,NA
1043,5,9,9,14,2,4,2.9,2009,U07m,81XAA04,7,59%,0.017,0.009,0.046,NA,NA,NA
1044,5,9,9,15,2,4,2.1,2009,U07m,81XAA04,7,72%,0.01,0.005,0.024,NA,NA,NA
1045,5,9,9,16,2,4,0,2009,U07m,81XAA04,7,NA,NA,NA,NA,NA,NA,NA
1046,5,9,9,17,2,5,3.8,2009,U07m,80XAA04,6,24%,0.015,0.016,0.078,NA,NA,NA
1047,5,9,9,18,2,5,3.8,2009,U07m,80XAA04,6,25%,0.015,0.015,0.077,NA,NA,NA
1048,5,9,9,19,2,5,5.8,2009,U07m,80XAA04,6,39%,0.052,0.037,0.186,NA,NA,NA
1049,5,9,9,20,2,5,4.6,2009,U07m,80XAA04,6,34%,0.03,0.024,0.118,NA,NA,NA
1050,5,9,9,21,2,NA,1.8,2009,U07m,NM6,NA,95%,0.008,0.003,0.017,NA,NA,NA
1051,5,9,9,1,3,1,5,2009,U07m,83XAA04,11,49%,0.045,0.028,0.138,NA,NA,NA
1052,5,9,9,2,3,1,5.4,2009,U07m,83XAA04,11,50%,0.053,0.032,0.158,NA,NA,NA
1053,5,9,9,3,3,1,4.5,2009,U07m,83XAA04,11,66%,0.043,0.022,0.11,NA,NA,NA
1054,5,9,9,4,3,1,5.7,2009,U07m,83XAA04,11,64%,0.069,0.035,0.176,NA,NA,NA
1055,5,9,9,5,3,1,3.6,2009,U07m,1XTE04,12,52%,0.024,0.014,0.071,NA,NA,NA
1056,5,9,9,6,3,1,2.6,2009,U07m,1XTE04,12,109%,0.019,0.007,0.037,NA,NA,NA
1057,5,9,9,7,3,1,2.9,2009,U07m,1XTE04,12,64%,0.018,0.009,0.047,NA,NA,NA
1058,5,9,9,8,3,1,3.3,2009,U07m,1XTE04,12,72%,0.024,0.012,0.058,NA,NA,NA
1059,5,9,9,9,3,4,5.4,2009,U07m,80XAA04,13,61%,0.06,0.031,0.157,NA,NA,NA
1060,5,9,9,10,3,4,3.1,2009,U07m,80XAA04,13,42%,0.016,0.01,0.052,NA,NA,NA
1061,5,9,9,11,3,4,2.4,2009,U07m,80XAA04,13,13%,0.004,0.006,0.032,NA,NA,NA
1062,5,9,9,12,3,4,5.5,2009,U07m,80XAA04,13,48%,0.054,0.033,0.165,NA,NA,NA
1063,5,9,9,13,3,4,4.9,2009,U07m,82XAA04,14,50%,0.044,0.026,0.132,NA,NA,NA
1064,5,9,9,14,3,4,4.3,2009,U07m,82XAA04,14,61%,0.039,0.02,0.102,NA,NA,NA
1065,5,9,9,15,3,4,3.7,2009,U07m,82XAA04,14,52%,0.026,0.015,0.077,NA,NA,NA
1066,5,9,9,16,3,4,3.8,2009,U07m,82XAA04,14,36%,0.021,0.016,0.079,NA,NA,NA
1067,5,9,9,17,3,5,5,2009,U07m,83XAA04,15,63%,0.052,0.027,0.134,NA,NA,NA
1068,5,9,9,18,3,5,4.4,2009,U07m,83XAA04,15,41%,0.031,0.021,0.106,NA,NA,NA
1069,5,9,9,19,3,5,3.3,2009,U07m,83XAA04,15,49%,0.02,0.012,0.059,NA,NA,NA
1070,5,9,9,20,3,5,4.4,2009,U07m,83XAA04,15,45%,0.033,0.022,0.108,NA,NA,NA
1071,5,9,9,21,3,NA,5.1,2009,U07m,NM6,NA,57%,0.051,0.028,0.14,NA,NA,NA
1072,5,9,9,1,4,1,0,2009,U07m,85XAA04,20,NA,NA,NA,NA,NA,NA,NA
1073,5,9,9,2,4,1,2.7,2009,U07m,85XAA04,20,38%,0.011,0.008,0.04,NA,NA,NA
1074,5,9,9,3,4,1,0.4,2009,U07m,85XAA04,20,78%,0,0,0.001,NA,NA,NA
1075,5,9,9,4,4,1,0.2,2009,U07m,85XAA04,20,300%,0,0,0,NA,NA,NA
1076,5,9,9,5,4,1,4.1,2009,U07m,18XAG04,19,46%,0.029,0.018,0.092,NA,NA,NA
1077,5,9,9,6,4,1,3.1,2009,U07m,18XAG04,19,82%,0.024,0.01,0.052,NA,NA,NA
1078,5,9,9,7,4,1,2.6,2009,U07m,18XAG04,19,19%,0.006,0.008,0.038,NA,NA,NA
1079,5,9,9,8,4,1,4,2009,U07m,18XAG04,19,36%,0.023,0.017,0.087,NA,NA,NA
1080,5,9,9,9,4,4,1.4,2009,U07m,85XAA04,18,16%,0.001,0.002,0.011,NA,NA,NA
1081,5,9,9,10,4,4,1.9,2009,U07m,85XAA04,18,36%,0.005,0.004,0.02,NA,NA,NA
1082,5,9,9,11,4,4,0.4,2009,U07m,85XAA04,18,0%,0,0,0.001,NA,NA,NA
1083,5,9,9,12,4,4,0.6,2009,U07m,85XAA04,18,0%,0,0,0.002,NA,NA,NA
1084,5,9,9,13,4,5,3.1,2009,U07m,84XAA04,17,11%,0.005,0.011,0.054,NA,NA,NA
1085,5,9,9,14,4,5,0,2009,U07m,84XAA04,17,NA,NA,NA,NA,NA,NA,NA
1086,5,9,9,15,4,5,4.1,2009,U07m,84XAA04,17,64%,0.036,0.018,0.092,NA,NA,NA
1087,5,9,9,16,4,5,4.6,2009,U07m,84XAA04,17,32%,0.028,0.023,0.114,NA,NA,NA
1088,5,9,9,17,4,5,2.5,2009,U07m,82XAA04,16,42%,0.01,0.007,0.034,NA,NA,NA
1089,5,9,9,18,4,5,4.8,2009,U07m,82XAA04,16,52%,0.043,0.025,0.124,NA,NA,NA
1090,5,9,9,19,4,5,3.5,2009,U07m,82XAA04,16,35%,0.017,0.013,0.066,NA,NA,NA
1091,5,9,9,20,4,5,4.9,2009,U07m,82XAA04,16,28%,0.028,0.026,0.13,NA,NA,NA
1092,5,9,9,21,4,NA,4,2009,U07m,NM6,NA,62%,0.034,0.018,0.088,NA,NA,NA
1093,5,9,9,1,5,1,1.9,2009,U07m,81XAA04,21,28%,0.004,0.004,0.02,NA,NA,NA
1094,5,9,9,2,5,1,3.7,2009,U07m,81XAA04,21,26%,0.015,0.015,0.075,NA,NA,NA
1095,5,9,9,3,5,1,3,2009,U07m,81XAA04,21,44%,0.015,0.01,0.049,NA,NA,NA
1096,5,9,9,4,5,1,6.6,2009,U07m,81XAA04,21,46%,0.074,0.047,0.237,NA,NA,NA
1097,5,9,9,5,5,1,1.1,2009,U07m,2XT4E04,22,49%,0.002,0.001,0.007,NA,NA,NA
1098,5,9,9,6,5,1,0,2009,U07m,2XT4E04,22,NA,NA,NA,NA,NA,NA,NA
1099,5,9,9,7,5,1,0,2009,U07m,2XT4E04,22,NA,NA,NA,NA,NA,NA,NA
1100,5,9,9,8,5,1,1.1,2009,U07m,2XT4E04,22,53%,0.002,0.001,0.007,NA,NA,NA
1101,5,9,9,9,5,4,2.7,2009,U07m,84XAA04,23,51%,0.013,0.008,0.04,NA,NA,NA
1102,5,9,9,10,5,4,2.8,2009,U07m,84XAA04,23,18%,0.006,0.008,0.042,NA,NA,NA
1103,5,9,9,11,5,4,5.2,2009,U07m,84XAA04,23,48%,0.047,0.029,0.146,NA,NA,NA
1104,5,9,9,12,5,4,4.8,2009,U07m,84XAA04,23,78%,0.055,0.025,0.126,NA,NA,NA
1105,5,9,9,13,5,5,1.7,2009,U07m,17XGA04,24,47%,0.005,0.003,0.016,NA,NA,NA
1106,5,9,9,14,5,5,2.9,2009,U07m,17XGA04,24,63%,0.018,0.009,0.046,NA,NA,NA
1107,5,9,9,15,5,5,4,2009,U07m,17XGA04,24,37%,0.023,0.017,0.085,NA,NA,NA
1108,5,9,9,16,5,5,3.8,2009,U07m,17XGA04,24,37%,0.021,0.016,0.079,NA,NA,NA
1109,5,9,9,17,5,5,0.5,2009,U07m,85XAA04,25,0%,0,0,0.001,NA,NA,NA
1110,5,9,9,18,5,5,2.4,2009,U07m,85XAA04,25,60%,0.012,0.006,0.031,NA,NA,NA
1111,5,9,9,19,5,5,1.4,2009,U07m,85XAA04,25,62%,0.004,0.002,0.011,NA,NA,NA
1112,5,9,9,20,5,5,0.4,2009,U07m,85XAA04,25,0%,0,0,0.001,NA,NA,NA
1113,5,9,9,21,5,NA,4.5,2009,U07m,NM6,NA,66%,0.043,0.022,0.108,NA,NA,NA
1114,5,9,9,1,6,2,5.4,2009,U07m,81XAA04,30,28%,0.034,0.031,0.157,NA,NA,NA
1115,5,9,9,2,6,2,4.3,2009,U07m,81XAA04,30,43%,0.03,0.02,0.101,NA,NA,NA
1116,5,9,9,3,6,2,4.3,2009,U07m,81XAA04,30,28%,0.022,0.02,0.101,NA,NA,NA
1117,5,9,9,4,6,2,1,2009,U07m,81XAA04,30,0%,0,0.001,0.005,NA,NA,NA
1118,5,9,9,5,6,2,3.7,2009,U07m,82XAA04,29,57%,0.028,0.015,0.077,NA,NA,NA
1119,5,9,9,6,6,2,4.5,2009,U07m,82XAA04,29,53%,0.038,0.022,0.109,NA,NA,NA
1120,5,9,9,7,6,2,3.6,2009,U07m,82XAA04,29,46%,0.023,0.014,0.071,NA,NA,NA
1121,5,9,9,8,6,2,2.6,2009,U07m,82XAA04,29,102%,0.019,0.008,0.038,NA,NA,NA
1122,5,9,9,9,6,3,1.5,2009,U07m,18XAG04,28,125%,0.007,0.002,0.012,NA,NA,NA
1123,5,9,9,10,6,3,4,2009,U07m,18XAG04,28,84%,0.041,0.018,0.089,NA,NA,NA
1124,5,9,9,11,6,3,0.9,2009,U07m,18XAG04,28,84%,0.002,0.001,0.005,NA,NA,NA
1125,5,9,9,12,6,3,2.8,2009,U07m,18XAG04,28,78%,0.019,0.009,0.043,NA,NA,NA
1126,5,9,9,13,6,3,0,2009,U07m,1XTE04,27,NA,NA,NA,NA,NA,NA,NA
1127,5,9,9,14,6,3,0,2009,U07m,1XTE04,27,NA,NA,NA,NA,NA,NA,NA
1128,5,9,9,15,6,3,0,2009,U07m,1XTE04,27,NA,NA,NA,NA,NA,NA,NA
1129,5,9,9,16,6,3,1.7,2009,U07m,1XTE04,27,71%,0.007,0.003,0.016,NA,NA,NA
1130,5,9,9,17,6,6,3.3,2009,U07m,82XAA04,26,43%,0.018,0.012,0.06,NA,NA,NA
1131,5,9,9,18,6,6,4,2009,U07m,82XAA04,26,53%,0.031,0.018,0.089,NA,NA,NA
1132,5,9,9,19,6,6,3.5,2009,U07m,82XAA04,26,56%,0.024,0.013,0.067,NA,NA,NA
1133,5,9,9,20,6,6,4.6,2009,U07m,82XAA04,26,37%,0.031,0.023,0.116,NA,NA,NA
1134,5,9,9,21,6,NA,4.7,2009,U07m,NM6,NA,69%,0.05,0.024,0.121,NA,NA,NA
1135,5,9,9,1,7,2,4.2,2009,U07m,83XAA04,31,37%,0.026,0.019,0.097,NA,NA,NA
1136,5,9,9,2,7,2,5,2009,U07m,83XAA04,31,71%,0.056,0.027,0.135,NA,NA,NA
1137,5,9,9,3,7,2,4.1,2009,U07m,83XAA04,31,87%,0.043,0.018,0.092,NA,NA,NA
1138,5,9,9,4,7,2,5,2009,U07m,83XAA04,31,64%,0.053,0.027,0.136,NA,NA,NA
1139,5,9,9,5,7,2,0.5,2009,U07m,2XT4E04,32,0%,0,0,0.001,NA,NA,NA
1140,5,9,9,6,7,2,0,2009,U07m,2XT4E04,32,NA,NA,NA,NA,NA,NA,NA
1141,5,9,9,7,7,2,2,2009,U07m,2XT4E04,32,78%,0.01,0.004,0.022,NA,NA,NA
1142,5,9,9,8,7,2,2,2009,U07m,2XT4E04,32,4%,0.001,0.004,0.022,NA,NA,NA
1143,5,9,9,9,7,3,2.5,2009,U07m,17XGA04,33,64%,0.014,0.007,0.035,NA,NA,NA
1144,5,9,9,10,7,3,2,2009,U07m,17XGA04,33,78%,0.01,0.004,0.022,NA,NA,NA
1145,5,9,9,11,7,3,2.1,2009,U07m,17XGA04,33,0%,0,0.005,0.024,NA,NA,NA
1146,5,9,9,12,7,3,0.3,2009,U07m,17XGA04,33,0%,0,0,0,NA,NA,NA
1147,5,9,9,13,7,3,5.3,2009,U07m,83XAA04,34,63%,0.06,0.031,0.155,NA,NA,NA
1148,5,9,9,14,7,3,5,2009,U07m,83XAA04,34,60%,0.05,0.027,0.135,NA,NA,NA
1149,5,9,9,15,7,3,5.2,2009,U07m,83XAA04,34,50%,0.05,0.03,0.149,NA,NA,NA
1150,5,9,9,16,7,3,5.4,2009,U07m,83XAA04,34,78%,0.069,0.032,0.158,NA,NA,NA
1151,5,9,9,17,7,6,0.7,2009,U07m,81XAA04,35,0%,0,0.001,0.003,NA,NA,NA
1152,5,9,9,18,7,6,3,2009,U07m,81XAA04,35,56%,0.018,0.01,0.049,NA,NA,NA
1153,5,9,9,19,7,6,3.1,2009,U07m,81XAA04,35,65%,0.021,0.011,0.054,NA,NA,NA
1154,5,9,9,20,7,6,4.4,2009,U07m,81XAA04,35,32%,0.026,0.021,0.107,NA,NA,NA
1155,5,9,9,21,7,NA,1.9,2009,U07m,85XAA04,NA,41%,0.006,0.004,0.02,NA,NA,NA
1156,5,9,9,1,8,2,1.3,2009,U07m,1XTE04,40,69%,0.004,0.002,0.009,NA,NA,NA
1157,5,9,9,2,8,2,0,2009,U07m,1XTE04,40,NA,NA,NA,NA,NA,NA,NA
1158,5,9,9,3,8,2,0.7,2009,U07m,1XTE04,40,36%,0.001,0.001,0.003,NA,NA,NA
1159,5,9,9,4,8,2,1.4,2009,U07m,1XTE04,40,96%,0.005,0.002,0.011,NA,NA,NA
1160,5,9,9,5,8,2,3,2009,U07m,18XAG04,39,70%,0.02,0.01,0.049,NA,NA,NA
1161,5,9,9,6,8,2,1.7,2009,U07m,18XAG04,39,101%,0.008,0.003,0.016,NA,NA,NA
1162,5,9,9,7,8,2,1.8,2009,U07m,18XAG04,39,49%,0.006,0.004,0.019,NA,NA,NA
1163,5,9,9,8,8,2,3.3,2009,U07m,18XAG04,39,42%,0.017,0.012,0.059,NA,NA,NA
1164,5,9,9,9,8,3,4.7,2009,U07m,82XAA04,38,25%,0.023,0.024,0.118,NA,NA,NA
1165,5,9,9,10,8,3,3.7,2009,U07m,82XAA04,38,26%,0.015,0.015,0.074,NA,NA,NA
1166,5,9,9,11,8,3,4.4,2009,U07m,82XAA04,38,42%,0.031,0.021,0.105,NA,NA,NA
1167,5,9,9,12,8,3,3.6,2009,U07m,82XAA04,38,65%,0.028,0.014,0.071,NA,NA,NA
1168,5,9,9,13,8,3,3.4,2009,U07m,81XAA04,37,47%,0.02,0.013,0.063,NA,NA,NA
1169,5,9,9,14,8,3,3.3,2009,U07m,81XAA04,37,49%,0.02,0.012,0.059,NA,NA,NA
1170,5,9,9,15,8,3,0,2009,U07m,81XAA04,37,NA,NA,NA,NA,NA,NA,NA
1171,5,9,9,16,8,3,2.5,2009,U07m,81XAA04,37,29%,0.008,0.007,0.034,NA,NA,NA
1172,5,9,9,17,8,6,3.5,2009,U07m,84XAA04,36,35%,0.017,0.013,0.067,NA,NA,NA
1173,5,9,9,18,8,6,3.6,2009,U07m,84XAA04,36,78%,0.031,0.014,0.071,NA,NA,NA
1174,5,9,9,19,8,6,1.8,2009,U07m,84XAA04,36,4%,0.001,0.004,0.018,NA,NA,NA
1175,5,9,9,20,8,6,2.6,2009,U07m,84XAA04,36,28%,0.008,0.007,0.037,NA,NA,NA
1176,5,9,9,21,8,NA,1.7,2009,U07m,85XAA04,NA,47%,0.005,0.003,0.016,NA,NA,NA
1177,5,9,9,1,9,2,0.8,2009,U07m,85XAA04,41,31%,0.001,0.001,0.003,NA,NA,NA
1178,5,9,9,2,9,2,1.5,2009,U07m,85XAA04,41,0%,0,0.002,0.012,NA,NA,NA
1179,5,9,9,3,9,2,0.2,2009,U07m,85XAA04,41,0%,0,0,0,NA,NA,NA
1180,5,9,9,4,9,2,0,2009,U07m,85XAA04,41,NA,NA,NA,NA,NA,NA,NA
1181,5,9,9,5,9,2,5,2009,U07m,80XAA04,42,35%,0.036,0.027,0.136,NA,NA,NA
1182,5,9,9,6,9,2,4.9,2009,U07m,80XAA04,42,66%,0.052,0.026,0.131,NA,NA,NA
1183,5,9,9,7,9,2,4.6,2009,U07m,80XAA04,42,55%,0.041,0.023,0.115,NA,NA,NA
1184,5,9,9,8,9,2,5.5,2009,U07m,80XAA04,42,37%,0.044,0.033,0.163,NA,NA,NA
1185,5,9,9,9,9,3,3,2009,U07m,84XAA04,43,29%,0.011,0.01,0.048,NA,NA,NA
1186,5,9,9,10,9,3,4,2009,U07m,84XAA04,43,41%,0.025,0.017,0.087,NA,NA,NA
1187,5,9,9,11,9,3,2.3,2009,U07m,84XAA04,43,22%,0.005,0.006,0.028,NA,NA,NA
1188,5,9,9,12,9,3,1.8,2009,U07m,84XAA04,43,65%,0.007,0.004,0.018,NA,NA,NA
1189,5,9,9,13,9,3,4,2009,U07m,80XAA04,44,70%,0.035,0.017,0.086,NA,NA,NA
1190,5,9,9,14,9,3,4,2009,U07m,80XAA04,44,66%,0.035,0.017,0.087,NA,NA,NA
1191,5,9,9,15,9,3,3.8,2009,U07m,80XAA04,44,71%,0.033,0.016,0.078,NA,NA,NA
1192,5,9,9,16,9,3,2.2,2009,U07m,80XAA04,44,67%,0.011,0.005,0.026,NA,NA,NA
1193,5,9,9,17,9,6,5.4,2009,U07m,83XAA04,45,83%,0.073,0.032,0.162,NA,NA,NA
1194,5,9,9,18,9,6,3.7,2009,U07m,83XAA04,45,87%,0.035,0.015,0.075,NA,NA,NA
1195,5,9,9,19,9,6,4.7,2009,U07m,83XAA04,45,40%,0.035,0.024,0.121,NA,NA,NA
1196,5,9,9,20,9,6,5.6,2009,U07m,83XAA04,45,67%,0.069,0.034,0.171,NA,NA,NA
1197,5,9,9,21,9,NA,1.4,2009,U07m,85XAA04,NA,36%,0.003,0.002,0.011,NA,NA,NA
1198,5,9,9,1,10,2,4.4,2009,U07m,84XAA04,50,80%,0.047,0.021,0.105,NA,NA,NA
1199,5,9,9,2,10,2,0.8,2009,U07m,84XAA04,50,-36%,-0.002,0.001,0.003,NA,NA,NA
1200,5,9,9,3,10,2,2.9,2009,U07m,84XAA04,50,35%,0.012,0.009,0.046,NA,NA,NA
1201,5,9,9,4,10,2,4.7,2009,U07m,84XAA04,50,62%,0.047,0.024,0.122,NA,NA,NA
1202,5,9,9,5,10,2,3.2,2009,U07m,17XGA04,49,33%,0.014,0.011,0.056,NA,NA,NA
1203,5,9,9,6,10,2,2.7,2009,U07m,17XGA04,49,64%,0.015,0.008,0.04,NA,NA,NA
1204,5,9,9,7,10,2,3,2009,U07m,17XGA04,49,37%,0.013,0.01,0.048,NA,NA,NA
1205,5,9,9,8,10,2,2.5,2009,U07m,17XGA04,49,36%,0.009,0.007,0.035,NA,NA,NA
1206,5,9,9,9,10,3,2.2,2009,U07m,2XT4E04,48,67%,0.011,0.005,0.026,NA,NA,NA
1207,5,9,9,10,10,3,0,2009,U07m,2XT4E04,48,NA,NA,NA,NA,NA,NA,NA
1208,5,9,9,11,10,3,2.4,2009,U07m,2XT4E04,48,93%,0.015,0.006,0.031,NA,NA,NA
1209,5,9,9,12,10,3,0,2009,U07m,2XT4E04,48,NA,NA,NA,NA,NA,NA,NA
1210,5,9,9,13,10,3,1.4,2009,U07m,85XAA04,47,96%,0.005,0.002,0.011,NA,NA,NA
1211,5,9,9,14,10,3,0,2009,U07m,85XAA04,47,NA,NA,NA,NA,NA,NA,NA
1212,5,9,9,15,10,3,0.7,2009,U07m,85XAA04,47,0%,0,0.001,0.003,NA,NA,NA
1213,5,9,9,16,10,3,1,2009,U07m,85XAA04,47,0%,0,0.001,0.005,NA,NA,NA
1214,5,9,9,17,10,6,4.2,2009,U07m,80XAA04,46,49%,0.032,0.02,0.098,NA,NA,NA
1215,5,9,9,18,10,6,0.9,2009,U07m,80XAA04,46,0%,0,0.001,0.004,NA,NA,NA
1216,5,9,9,19,10,6,2.9,2009,U07m,80XAA04,46,46%,0.014,0.009,0.046,NA,NA,NA
1217,5,9,9,20,10,6,2.2,2009,U07m,80XAA04,46,66%,0.01,0.005,0.026,NA,NA,NA
1218,5,9,9,21,10,NA,0.4,2009,U07m,85XAA04,NA,0%,0,0,0.001,NA,NA,NA
1219,5,9,9,1,11,1,3.6,2009,U07m,NM6,51,74%,0.029,0.014,0.069,NA,NA,NA
1220,5,9,9,2,11,1,4.3,2009,U07m,NM6,51,60%,0.038,0.02,0.101,NA,NA,NA
1221,5,9,9,3,11,1,4.6,2009,U07m,NM6,51,213%,0.079,0.023,0.115,NA,NA,NA
1222,5,9,9,4,11,1,3.2,2009,U07m,NM6,51,51%,0.019,0.011,0.056,NA,NA,NA
1223,5,9,9,5,11,2,4.2,2009,U07m,NM6,52,96%,0.047,0.019,0.096,NA,NA,NA
1224,5,9,9,6,11,2,3.9,2009,U07m,NM6,52,69%,0.034,0.017,0.083,NA,NA,NA
1225,5,9,9,7,11,2,4.3,2009,U07m,NM6,52,60%,0.038,0.02,0.101,NA,NA,NA
1226,5,9,9,8,11,2,6,2009,U07m,NM6,52,57%,0.072,0.04,0.198,NA,NA,NA
1227,5,9,9,9,11,3,0,2009,U07m,NM6,53,NA,NA,NA,NA,NA,NA,NA
1228,5,9,9,10,11,3,4.4,2009,U07m,NM6,53,73%,0.044,0.021,0.105,NA,NA,NA
1229,5,9,9,11,11,3,4.6,2009,U07m,NM6,53,83%,0.052,0.023,0.115,NA,NA,NA
1230,5,9,9,12,11,3,4.6,2009,U07m,NM6,53,73%,0.049,0.023,0.115,NA,NA,NA
1231,5,9,9,13,11,4,2.2,2009,U07m,NM6,54,115%,0.014,0.005,0.026,NA,NA,NA
1232,5,9,9,14,11,4,1.5,2009,U07m,NM6,54,252%,0.009,0.002,0.012,NA,NA,NA
1233,5,9,9,15,11,4,2.9,2009,U07m,NM6,54,91%,0.022,0.009,0.046,NA,NA,NA
1234,5,9,9,16,11,4,3.4,2009,U07m,NM6,54,103%,0.032,0.013,0.064,NA,NA,NA
1235,5,9,9,17,11,5,4.6,2009,U07m,NM6,55,73%,0.049,0.023,0.115,NA,NA,NA
1236,5,9,9,18,11,5,4.1,2009,U07m,NM6,55,64%,0.036,0.018,0.092,NA,NA,NA
1237,5,9,9,19,11,5,3.5,2009,U07m,NM6,55,68%,0.027,0.013,0.067,NA,NA,NA
1238,5,9,9,20,11,5,2.6,2009,U07m,NM6,55,87%,0.017,0.007,0.037,NA,NA,NA
1239,5,9,9,21,11,NA,2.7,2009,U07m,NM6,NA,149%,0.024,0.008,0.039,NA,NA,NA
1240,5,9,9,1,12,NA,3.8,2009,U07m,NM6,NA,50%,0.027,0.016,0.081,NA,NA,NA
1241,5,9,9,2,12,NA,4.3,2009,U07m,NM6,NA,60%,0.038,0.02,0.101,NA,NA,NA
1242,5,9,9,3,12,NA,3.4,2009,U07m,NM6,NA,52%,0.021,0.012,0.062,NA,NA,NA
1243,5,9,9,4,12,NA,3.4,2009,U07m,NM6,NA,85%,0.029,0.013,0.063,NA,NA,NA
1244,5,9,9,5,12,NA,3.9,2009,U07m,NM6,NA,69%,0.034,0.017,0.083,NA,NA,NA
1245,5,9,9,6,12,NA,5.4,2009,U07m,NM6,NA,73%,0.067,0.032,0.159,NA,NA,NA
1246,5,9,9,7,12,NA,5,2009,U07m,NM6,NA,56%,0.049,0.027,0.136,NA,NA,NA
1247,5,9,9,8,12,NA,4.2,2009,U07m,NM6,NA,42%,0.028,0.019,0.095,NA,NA,NA
1248,5,9,9,9,12,NA,3.5,2009,U07m,NM6,NA,58%,0.024,0.013,0.066,NA,NA,NA
1249,5,9,9,10,12,NA,1.9,2009,U07m,NM6,NA,84%,0.009,0.004,0.02,NA,NA,NA
1250,5,9,9,11,12,NA,4.9,2009,U07m,NM6,NA,58%,0.048,0.026,0.131,NA,NA,NA
1251,5,9,9,12,12,NA,1.9,2009,U07m,NM6,NA,114%,0.01,0.004,0.02,NA,NA,NA
1252,5,9,9,13,12,NA,1.2,2009,U07m,NM6,NA,194%,0.005,0.002,0.008,NA,NA,NA
1253,5,9,9,14,12,NA,3.6,2009,U07m,NM6,NA,58%,0.027,0.015,0.073,NA,NA,NA
1254,5,9,9,15,12,NA,2.8,2009,U07m,NM6,NA,117%,0.023,0.009,0.043,NA,NA,NA
